date,open,high,low,close,adjClose
2013-05-30,4582.988,4760.477,4582.988,4613.59,4613.59
2013-05-31,4582.988,4760.477,4582.988,4613.59,4613.59
2013-06-03,4666.836,4809.973,4614.832,4624.387,4624.387
2013-06-04,4666.836,4809.973,4614.832,4624.387,4624.387
2013-06-05,4666.836,4809.973,4614.832,4624.387,4624.387
2013-06-06,4666.836,4809.973,4614.832,4624.387,4624.387
2013-06-07,4666.836,4809.973,4614.832,4624.387,4624.387
2013-06-10,4666.836,4809.973,4614.832,4624.387,4624.387
2013-06-11,4666.836,4809.973,4614.832,4624.387,4624.387
2013-06-12,4666.836,4809.973,4614.832,4624.387,4624.387
2013-06-13,4666.836,4809.973,4614.832,4624.387,4624.387
2013-06-14,4666.836,4809.973,4614.832,4624.387,4624.387
2013-06-17,4666.836,4809.973,4614.832,4624.387,4624.387
2013-06-18,4666.836,4809.973,4614.832,4624.387,4624.387
2013-06-19,4666.836,4809.973,4614.832,4624.387,4624.387
2013-06-20,4666.836,4809.973,4614.832,4624.387,4624.387
2013-06-21,4666.836,4809.973,4614.832,4624.387,4624.387
2013-06-24,4666.836,4809.973,4614.832,4624.387,4624.387
2013-06-25,4666.836,4809.973,4614.832,4624.387,4624.387
2013-06-26,4666.836,4809.973,4614.832,4624.387,4624.387
2013-06-27,4666.836,4809.973,4614.832,4624.387,4624.387
2013-06-28,4666.836,4809.973,4614.832,4624.387,4624.387
2013-07-01,4660.086,4945.789,4660.086,4851.594,4851.594
2013-07-02,4660.086,4945.789,4660.086,4851.594,4851.594
2013-07-03,4660.086,4945.789,4660.086,4851.594,4851.594
2013-07-05,4660.086,4945.789,4660.086,4851.594,4851.594
2013-07-08,4660.086,4945.789,4660.086,4851.594,4851.594
2013-07-09,4660.086,4945.789,4660.086,4851.594,4851.594
2013-07-10,4660.086,4945.789,4660.086,4851.594,4851.594
2013-07-11,4660.086,4945.789,4660.086,4851.594,4851.594
2013-07-12,4660.086,4945.789,4660.086,4851.594,4851.594
2013-07-15,4660.086,4945.789,4660.086,4851.594,4851.594
2013-07-16,4660.086,4945.789,4660.086,4851.594,4851.594
2013-07-17,4660.086,4945.789,4660.086,4851.594,4851.594
2013-07-18,4660.086,4945.789,4660.086,4851.594,4851.594
2013-07-19,4660.086,4945.789,4660.086,4851.594,4851.594
2013-07-22,4660.086,4945.789,4660.086,4851.594,4851.594
2013-07-23,4660.086,4945.789,4660.086,4851.594,4851.594
2013-07-24,4660.086,4945.789,4660.086,4851.594,4851.594
2013-07-25,4660.086,4945.789,4660.086,4851.594,4851.594
2013-07-26,4660.086,4945.789,4660.086,4851.594,4851.594
2013-07-29,4660.086,4945.789,4660.086,4851.594,4851.594
2013-07-30,4660.086,4945.789,4660.086,4851.594,4851.594
2013-07-31,4660.086,4945.789,4660.086,4851.594,4851.594
2013-08-01,4913.379,5103.535,4779.418,5015.387,5015.387
2013-08-02,4913.379,5103.535,4779.418,5015.387,5015.387
2013-08-05,4913.379,5103.535,4779.418,5015.387,5015.387
2013-08-06,4913.379,5103.535,4779.418,5015.387,5015.387
2013-08-07,4913.379,5103.535,4779.418,5015.387,5015.387
2013-08-08,4913.379,5103.535,4779.418,5015.387,5015.387
2013-08-09,4913.379,5103.535,4779.418,5015.387,5015.387
2013-08-12,4913.379,5103.535,4779.418,5015.387,5015.387
2013-08-13,4913.379,5103.535,4779.418,5015.387,5015.387
2013-08-14,4913.379,5103.535,4779.418,5015.387,5015.387
2013-08-15,4913.379,5103.535,4779.418,5015.387,5015.387
2013-08-16,4913.379,5103.535,4779.418,5015.387,5015.387
2013-08-19,4913.379,5103.535,4779.418,5015.387,5015.387
2013-08-20,4913.379,5103.535,4779.418,5015.387,5015.387
2013-08-21,4913.379,5103.535,4779.418,5015.387,5015.387
2013-08-22,4913.379,5103.535,4779.418,5015.387,5015.387
2013-08-23,4913.379,5103.535,4779.418,5015.387,5015.387
2013-08-26,4913.379,5103.535,4779.418,5015.387,5015.387
2013-08-27,4913.379,5103.535,4779.418,5015.387,5015.387
2013-08-28,4913.379,5103.535,4779.418,5015.387,5015.387
2013-08-29,4913.379,5103.535,4779.418,5015.387,5015.387
2013-08-30,4913.379,5103.535,4779.418,5015.387,5015.387
2013-09-03,5015.387,5070.969,4845.281,4845.281,4845.281
2013-09-04,5015.387,5070.969,4845.281,4845.281,4845.281
2013-09-05,5015.387,5070.969,4845.281,4845.281,4845.281
2013-09-06,5015.387,5070.969,4845.281,4845.281,4845.281
2013-09-09,5015.387,5070.969,4845.281,4845.281,4845.281
2013-09-10,5015.387,5070.969,4845.281,4845.281,4845.281
2013-09-11,5015.387,5070.969,4845.281,4845.281,4845.281
2013-09-12,5015.387,5070.969,4845.281,4845.281,4845.281
2013-09-13,5015.387,5070.969,4845.281,4845.281,4845.281
2013-09-16,5015.387,5070.969,4845.281,4845.281,4845.281
2013-09-17,5015.387,5070.969,4845.281,4845.281,4845.281
2013-09-18,5015.387,5070.969,4845.281,4845.281,4845.281
2013-09-19,5015.387,5070.969,4845.281,4845.281,4845.281
2013-09-20,5015.387,5070.969,4845.281,4845.281,4845.281
2013-09-23,5015.387,5070.969,4845.281,4845.281,4845.281
2013-09-24,5015.387,5070.969,4845.281,4845.281,4845.281
2013-09-25,5015.387,5070.969,4845.281,4845.281,4845.281
2013-09-26,5015.387,5070.969,4845.281,4845.281,4845.281
2013-09-27,5015.387,5070.969,4845.281,4845.281,4845.281
2013-09-30,5015.387,5070.969,4845.281,4845.281,4845.281
2013-10-01,4823.016,4924.246,4775.371,4775.371,4775.371
2013-10-02,4823.016,4924.246,4775.371,4775.371,4775.371
2013-10-03,4823.016,4924.246,4775.371,4775.371,4775.371
2013-10-04,4823.016,4924.246,4775.371,4775.371,4775.371
2013-10-07,4823.016,4924.246,4775.371,4775.371,4775.371
2013-10-08,4823.016,4924.246,4775.371,4775.371,4775.371
2013-10-09,4823.016,4924.246,4775.371,4775.371,4775.371
2013-10-10,4823.016,4924.246,4775.371,4775.371,4775.371
2013-10-11,4823.016,4924.246,4775.371,4775.371,4775.371
2013-10-14,4823.016,4924.246,4775.371,4775.371,4775.371
2013-10-15,4823.016,4924.246,4775.371,4775.371,4775.371
2013-10-16,4823.016,4924.246,4775.371,4775.371,4775.371
2013-10-17,4823.016,4924.246,4775.371,4775.371,4775.371
2013-10-18,4823.016,4924.246,4775.371,4775.371,4775.371
2013-10-21,4823.016,4924.246,4775.371,4775.371,4775.371
2013-10-22,4823.016,4924.246,4775.371,4775.371,4775.371
2013-10-23,4823.016,4924.246,4775.371,4775.371,4775.371
2013-10-24,4823.016,4924.246,4775.371,4775.371,4775.371
2013-10-25,4823.016,4924.246,4775.371,4775.371,4775.371
2013-10-28,4823.016,4924.246,4775.371,4775.371,4775.371
2013-10-29,4823.016,4924.246,4775.371,4775.371,4775.371
2013-10-30,4823.016,4924.246,4775.371,4775.371,4775.371
2013-10-31,4823.016,4924.246,4775.371,4775.371,4775.371
2013-11-01,4696.461,4770.598,4637.004,4738.145,4738.145
2013-11-04,4696.461,4770.598,4637.004,4738.145,4738.145
2013-11-05,4696.461,4770.598,4637.004,4738.145,4738.145
2013-11-06,4696.461,4770.598,4637.004,4738.145,4738.145
2013-11-07,4696.461,4770.598,4637.004,4738.145,4738.145
2013-11-08,4696.461,4770.598,4637.004,4738.145,4738.145
2013-11-11,4696.461,4770.598,4637.004,4738.145,4738.145
2013-11-12,4696.461,4770.598,4637.004,4738.145,4738.145
2013-11-13,4696.461,4770.598,4637.004,4738.145,4738.145
2013-11-14,4696.461,4770.598,4637.004,4738.145,4738.145
2013-11-15,4696.461,4770.598,4637.004,4738.145,4738.145
2013-11-18,4696.461,4770.598,4637.004,4738.145,4738.145
2013-11-19,4696.461,4770.598,4637.004,4738.145,4738.145
2013-11-20,4696.461,4770.598,4637.004,4738.145,4738.145
2013-11-21,4696.461,4770.598,4637.004,4738.145,4738.145
2013-11-22,4696.461,4770.598,4637.004,4738.145,4738.145
2013-11-25,4696.461,4770.598,4637.004,4738.145,4738.145
2013-11-26,4696.461,4770.598,4637.004,4738.145,4738.145
2013-11-27,4696.461,4770.598,4637.004,4738.145,4738.145
2013-11-29,4696.461,4770.598,4637.004,4738.145,4738.145
2013-12-02,4764.223,4893.441,4762.918,4829.465,4829.465
2013-12-03,4764.223,4893.441,4762.918,4829.465,4829.465
2013-12-04,4764.223,4893.441,4762.918,4829.465,4829.465
2013-12-05,4764.223,4893.441,4762.918,4829.465,4829.465
2013-12-06,4764.223,4893.441,4762.918,4829.465,4829.465
2013-12-09,4764.223,4893.441,4762.918,4829.465,4829.465
2013-12-10,4764.223,4893.441,4762.918,4829.465,4829.465
2013-12-11,4764.223,4893.441,4762.918,4829.465,4829.465
2013-12-12,4764.223,4893.441,4762.918,4829.465,4829.465
2013-12-13,4764.223,4893.441,4762.918,4829.465,4829.465
2013-12-16,4764.223,4893.441,4762.918,4829.465,4829.465
2013-12-17,4764.223,4893.441,4762.918,4829.465,4829.465
2013-12-18,4764.223,4893.441,4762.918,4829.465,4829.465
2013-12-19,4764.223,4893.441,4762.918,4829.465,4829.465
2013-12-20,4764.223,4893.441,4762.918,4829.465,4829.465
2013-12-23,4764.223,4893.441,4762.918,4829.465,4829.465
2013-12-24,4764.223,4893.441,4762.918,4829.465,4829.465
2013-12-26,4764.223,4893.441,4762.918,4829.465,4829.465
2013-12-27,4764.223,4893.441,4762.918,4829.465,4829.465
2013-12-30,4764.223,4893.441,4762.918,4829.465,4829.465
2013-12-31,4764.223,4893.441,4762.918,4829.465,4829.465
2014-01-02,4829.465,4829.465,4625.578,4750.434,4750.434
2014-01-03,4829.465,4829.465,4625.578,4750.434,4750.434
2014-01-06,4829.465,4829.465,4625.578,4750.434,4750.434
2014-01-07,4829.465,4829.465,4625.578,4750.434,4750.434
2014-01-08,4829.465,4829.465,4625.578,4750.434,4750.434
2014-01-09,4829.465,4829.465,4625.578,4750.434,4750.434
2014-01-10,4829.465,4829.465,4625.578,4750.434,4750.434
2014-01-13,4829.465,4829.465,4625.578,4750.434,4750.434
2014-01-14,4829.465,4829.465,4625.578,4750.434,4750.434
2014-01-15,4829.465,4829.465,4625.578,4750.434,4750.434
2014-01-16,4829.465,4829.465,4625.578,4750.434,4750.434
2014-01-17,4829.465,4829.465,4625.578,4750.434,4750.434
2014-01-21,4829.465,4829.465,4625.578,4750.434,4750.434
2014-01-22,4829.465,4829.465,4625.578,4750.434,4750.434
2014-01-23,4829.465,4829.465,4625.578,4750.434,4750.434
2014-01-24,4829.465,4829.465,4625.578,4750.434,4750.434
2014-01-27,4829.465,4829.465,4625.578,4750.434,4750.434
2014-01-28,4829.465,4829.465,4625.578,4750.434,4750.434
2014-01-29,4829.465,4829.465,4625.578,4750.434,4750.434
2014-01-30,4829.465,4829.465,4625.578,4750.434,4750.434
2014-01-31,4829.465,4829.465,4625.578,4750.434,4750.434
2014-02-03,4726.438,4993.063,4726.438,4964.594,4964.594
2014-02-04,4726.438,4993.063,4726.438,4964.594,4964.594
2014-02-05,4726.438,4993.063,4726.438,4964.594,4964.594
2014-02-06,4726.438,4993.063,4726.438,4964.594,4964.594
2014-02-07,4726.438,4993.063,4726.438,4964.594,4964.594
2014-02-10,4726.438,4993.063,4726.438,4964.594,4964.594
2014-02-11,4726.438,4993.063,4726.438,4964.594,4964.594
2014-02-12,4726.438,4993.063,4726.438,4964.594,4964.594
2014-02-13,4726.438,4993.063,4726.438,4964.594,4964.594
2014-02-14,4726.438,4993.063,4726.438,4964.594,4964.594
2014-02-18,4726.438,4993.063,4726.438,4964.594,4964.594
2014-02-19,4726.438,4993.063,4726.438,4964.594,4964.594
2014-02-20,4726.438,4993.063,4726.438,4964.594,4964.594
2014-02-21,4726.438,4993.063,4726.438,4964.594,4964.594
2014-02-24,4726.438,4993.063,4726.438,4964.594,4964.594
2014-02-25,4726.438,4993.063,4726.438,4964.594,4964.594
2014-02-26,4726.438,4993.063,4726.438,4964.594,4964.594
2014-02-27,4726.438,4993.063,4726.438,4964.594,4964.594
2014-02-28,4726.438,4993.063,4726.438,4964.594,4964.594
2014-03-03,5045.418,5045.418,4882.027,4971.531,4971.531
2014-03-04,5045.418,5045.418,4882.027,4971.531,4971.531
2014-03-05,5045.418,5045.418,4882.027,4971.531,4971.531
2014-03-06,5045.418,5045.418,4882.027,4971.531,4971.531
2014-03-07,5045.418,5045.418,4882.027,4971.531,4971.531
2014-03-10,5045.418,5045.418,4882.027,4971.531,4971.531
2014-03-11,5045.418,5045.418,4882.027,4971.531,4971.531
2014-03-12,5045.418,5045.418,4882.027,4971.531,4971.531
2014-03-13,5045.418,5045.418,4882.027,4971.531,4971.531
2014-03-14,5045.418,5045.418,4882.027,4971.531,4971.531
2014-03-17,5045.418,5045.418,4882.027,4971.531,4971.531
2014-03-18,5045.418,5045.418,4882.027,4971.531,4971.531
2014-03-19,5045.418,5045.418,4882.027,4971.531,4971.531
2014-03-20,5045.418,5045.418,4882.027,4971.531,4971.531
2014-03-21,5045.418,5045.418,4882.027,4971.531,4971.531
2014-03-24,5045.418,5045.418,4882.027,4971.531,4971.531
2014-03-25,5045.418,5045.418,4882.027,4971.531,4971.531
2014-03-26,5045.418,5045.418,4882.027,4971.531,4971.531
2014-03-27,5045.418,5045.418,4882.027,4971.531,4971.531
2014-03-28,5045.418,5045.418,4882.027,4971.531,4971.531
2014-03-31,5045.418,5045.418,4882.027,4971.531,4971.531
2014-04-01,4910.066,5077.293,4880.988,5008.402,5008.402
2014-04-02,4910.066,5077.293,4880.988,5008.402,5008.402
2014-04-03,4910.066,5077.293,4880.988,5008.402,5008.402
2014-04-04,4910.066,5077.293,4880.988,5008.402,5008.402
2014-04-07,4910.066,5077.293,4880.988,5008.402,5008.402
2014-04-08,4910.066,5077.293,4880.988,5008.402,5008.402
2014-04-09,4910.066,5077.293,4880.988,5008.402,5008.402
2014-04-10,4910.066,5077.293,4880.988,5008.402,5008.402
2014-04-11,4910.066,5077.293,4880.988,5008.402,5008.402
2014-04-14,4910.066,5077.293,4880.988,5008.402,5008.402
2014-04-15,4910.066,5077.293,4880.988,5008.402,5008.402
2014-04-16,4910.066,5077.293,4880.988,5008.402,5008.402
2014-04-17,4910.066,5077.293,4880.988,5008.402,5008.402
2014-04-21,4910.066,5077.293,4880.988,5008.402,5008.402
2014-04-22,4910.066,5077.293,4880.988,5008.402,5008.402
2014-04-23,4910.066,5077.293,4880.988,5008.402,5008.402
2014-04-24,4910.066,5077.293,4880.988,5008.402,5008.402
2014-04-25,4910.066,5077.293,4880.988,5008.402,5008.402
2014-04-28,4910.066,5077.293,4880.988,5008.402,5008.402
2014-04-29,4910.066,5077.293,4880.988,5008.402,5008.402
2014-04-30,4910.066,5077.293,4880.988,5008.402,5008.402
2014-05-01,4978.453,5067.109,4977.266,4999.617,4999.617
2014-05-02,4978.453,5067.109,4977.266,4999.617,4999.617
2014-05-05,4978.453,5067.109,4977.266,4999.617,4999.617
2014-05-06,4978.453,5067.109,4977.266,4999.617,4999.617
2014-05-07,4978.453,5067.109,4977.266,4999.617,4999.617
2014-05-08,4978.453,5067.109,4977.266,4999.617,4999.617
2014-05-09,4978.453,5067.109,4977.266,4999.617,4999.617
2014-05-12,4978.453,5067.109,4977.266,4999.617,4999.617
2014-05-13,4978.453,5067.109,4977.266,4999.617,4999.617
2014-05-14,4978.453,5067.109,4977.266,4999.617,4999.617
2014-05-15,4978.453,5067.109,4977.266,4999.617,4999.617
2014-05-16,4978.453,5067.109,4977.266,4999.617,4999.617
2014-05-19,4978.453,5067.109,4977.266,4999.617,4999.617
2014-05-20,4978.453,5067.109,4977.266,4999.617,4999.617
2014-05-21,4978.453,5067.109,4977.266,4999.617,4999.617
2014-05-22,4978.453,5067.109,4977.266,4999.617,4999.617
2014-05-23,4978.453,5067.109,4977.266,4999.617,4999.617
2014-05-27,4978.453,5067.109,4977.266,4999.617,4999.617
2014-05-28,4978.453,5067.109,4977.266,4999.617,4999.617
2014-05-29,4978.453,5067.109,4977.266,4999.617,4999.617
2014-05-30,4978.453,5067.109,4977.266,4999.617,4999.617
2014-06-02,4990.605,5185.195,4971.602,5105.461,5105.461
2014-06-03,4990.605,5185.195,4971.602,5105.461,5105.461
2014-06-04,4990.605,5185.195,4971.602,5105.461,5105.461
2014-06-05,4990.605,5185.195,4971.602,5105.461,5105.461
2014-06-06,4990.605,5185.195,4971.602,5105.461,5105.461
2014-06-09,4990.605,5185.195,4971.602,5105.461,5105.461
2014-06-10,4990.605,5185.195,4971.602,5105.461,5105.461
2014-06-11,4990.605,5185.195,4971.602,5105.461,5105.461
2014-06-12,4990.605,5185.195,4971.602,5105.461,5105.461
2014-06-13,4990.605,5185.195,4971.602,5105.461,5105.461
2014-06-16,4990.605,5185.195,4971.602,5105.461,5105.461
2014-06-17,4990.605,5185.195,4971.602,5105.461,5105.461
2014-06-18,4990.605,5185.195,4971.602,5105.461,5105.461
2014-06-19,4990.605,5185.195,4971.602,5105.461,5105.461
2014-06-20,4990.605,5185.195,4971.602,5105.461,5105.461
2014-06-23,4990.605,5185.195,4971.602,5105.461,5105.461
2014-06-24,4990.605,5185.195,4971.602,5105.461,5105.461
2014-06-25,4990.605,5185.195,4971.602,5105.461,5105.461
2014-06-26,4990.605,5185.195,4971.602,5105.461,5105.461
2014-06-27,4990.605,5185.195,4971.602,5105.461,5105.461
2014-06-30,4990.605,5185.195,4971.602,5105.461,5105.461
2014-07-01,5098.59,5098.59,4835.016,4835.016,4835.016
2014-07-02,5098.59,5098.59,4835.016,4835.016,4835.016
2014-07-03,5098.59,5098.59,4835.016,4835.016,4835.016
2014-07-07,5098.59,5098.59,4835.016,4835.016,4835.016
2014-07-08,5098.59,5098.59,4835.016,4835.016,4835.016
2014-07-09,5098.59,5098.59,4835.016,4835.016,4835.016
2014-07-10,5098.59,5098.59,4835.016,4835.016,4835.016
2014-07-11,5098.59,5098.59,4835.016,4835.016,4835.016
2014-07-14,5098.59,5098.59,4835.016,4835.016,4835.016
2014-07-15,5098.59,5098.59,4835.016,4835.016,4835.016
2014-07-16,5098.59,5098.59,4835.016,4835.016,4835.016
2014-07-17,5098.59,5098.59,4835.016,4835.016,4835.016
2014-07-18,5098.59,5098.59,4835.016,4835.016,4835.016
2014-07-21,5098.59,5098.59,4835.016,4835.016,4835.016
2014-07-22,5098.59,5098.59,4835.016,4835.016,4835.016
2014-07-23,5098.59,5098.59,4835.016,4835.016,4835.016
2014-07-24,5098.59,5098.59,4835.016,4835.016,4835.016
2014-07-25,5098.59,5098.59,4835.016,4835.016,4835.016
2014-07-28,5098.59,5098.59,4835.016,4835.016,4835.016
2014-07-29,5098.59,5098.59,4835.016,4835.016,4835.016
2014-07-30,5098.59,5098.59,4835.016,4835.016,4835.016
2014-07-31,5098.59,5098.59,4835.016,4835.016,4835.016
2014-08-01,4802.34,4823.59,4666.438,4755.742,4755.742
2014-08-04,4802.34,4823.59,4666.438,4755.742,4755.742
2014-08-05,4802.34,4823.59,4666.438,4755.742,4755.742
2014-08-06,4802.34,4823.59,4666.438,4755.742,4755.742
2014-08-07,4802.34,4823.59,4666.438,4755.742,4755.742
2014-08-08,4802.34,4823.59,4666.438,4755.742,4755.742
2014-08-11,4802.34,4823.59,4666.438,4755.742,4755.742
2014-08-12,4802.34,4823.59,4666.438,4755.742,4755.742
2014-08-13,4802.34,4823.59,4666.438,4755.742,4755.742
2014-08-14,4802.34,4823.59,4666.438,4755.742,4755.742
2014-08-15,4802.34,4823.59,4666.438,4755.742,4755.742
2014-08-18,4802.34,4823.59,4666.438,4755.742,4755.742
2014-08-19,4802.34,4823.59,4666.438,4755.742,4755.742
2014-08-20,4802.34,4823.59,4666.438,4755.742,4755.742
2014-08-21,4802.34,4823.59,4666.438,4755.742,4755.742
2014-08-22,4802.34,4823.59,4666.438,4755.742,4755.742
2014-08-25,4802.34,4823.59,4666.438,4755.742,4755.742
2014-08-26,4802.34,4823.59,4666.438,4755.742,4755.742
2014-08-27,4802.34,4823.59,4666.438,4755.742,4755.742
2014-08-28,4802.34,4823.59,4666.438,4755.742,4755.742
2014-08-29,4802.34,4823.59,4666.438,4755.742,4755.742
2014-09-02,4755.742,4755.742,4469.266,4469.266,4469.266
2014-09-03,4755.742,4755.742,4469.266,4469.266,4469.266
2014-09-04,4755.742,4755.742,4469.266,4469.266,4469.266
2014-09-05,4755.742,4755.742,4469.266,4469.266,4469.266
2014-09-08,4755.742,4755.742,4469.266,4469.266,4469.266
2014-09-09,4755.742,4755.742,4469.266,4469.266,4469.266
2014-09-10,4755.742,4755.742,4469.266,4469.266,4469.266
2014-09-11,4755.742,4755.742,4469.266,4469.266,4469.266
2014-09-12,4755.742,4755.742,4469.266,4469.266,4469.266
2014-09-15,4755.742,4755.742,4469.266,4469.266,4469.266
2014-09-16,4755.742,4755.742,4469.266,4469.266,4469.266
2014-09-17,4755.742,4755.742,4469.266,4469.266,4469.266
2014-09-18,4755.742,4755.742,4469.266,4469.266,4469.266
2014-09-19,4755.742,4755.742,4469.266,4469.266,4469.266
2014-09-22,4755.742,4755.742,4469.266,4469.266,4469.266
2014-09-23,4755.742,4755.742,4469.266,4469.266,4469.266
2014-09-24,4755.742,4755.742,4469.266,4469.266,4469.266
2014-09-25,4755.742,4755.742,4469.266,4469.266,4469.266
2014-09-26,4755.742,4755.742,4469.266,4469.266,4469.266
2014-09-29,4755.742,4755.742,4469.266,4469.266,4469.266
2014-09-30,4755.742,4755.742,4469.266,4469.266,4469.266
2014-10-01,4459.805,4459.805,4154.852,4201.836,4201.836
2014-10-02,4459.805,4459.805,4154.852,4201.836,4201.836
2014-10-03,4459.805,4459.805,4154.852,4201.836,4201.836
2014-10-06,4459.805,4459.805,4154.852,4201.836,4201.836
2014-10-07,4459.805,4459.805,4154.852,4201.836,4201.836
2014-10-08,4459.805,4459.805,4154.852,4201.836,4201.836
2014-10-09,4459.805,4459.805,4154.852,4201.836,4201.836
2014-10-10,4459.805,4459.805,4154.852,4201.836,4201.836
2014-10-13,4459.805,4459.805,4154.852,4201.836,4201.836
2014-10-14,4459.805,4459.805,4154.852,4201.836,4201.836
2014-10-15,4459.805,4459.805,4154.852,4201.836,4201.836
2014-10-16,4459.805,4459.805,4154.852,4201.836,4201.836
2014-10-17,4459.805,4459.805,4154.852,4201.836,4201.836
2014-10-20,4459.805,4459.805,4154.852,4201.836,4201.836
2014-10-21,4459.805,4459.805,4154.852,4201.836,4201.836
2014-10-22,4459.805,4459.805,4154.852,4201.836,4201.836
2014-10-23,4459.805,4459.805,4154.852,4201.836,4201.836
2014-10-24,4459.805,4459.805,4154.852,4201.836,4201.836
2014-10-27,4459.805,4459.805,4154.852,4201.836,4201.836
2014-10-28,4459.805,4459.805,4154.852,4201.836,4201.836
2014-10-29,4459.805,4459.805,4154.852,4201.836,4201.836
2014-10-30,4459.805,4459.805,4154.852,4201.836,4201.836
2014-10-31,4459.805,4459.805,4154.852,4201.836,4201.836
2014-11-03,4172.156,4172.156,3742.98,3742.98,3742.98
2014-11-04,4172.156,4172.156,3742.98,3742.98,3742.98
2014-11-05,4172.156,4172.156,3742.98,3742.98,3742.98
2014-11-06,4172.156,4172.156,3742.98,3742.98,3742.98
2014-11-07,4172.156,4172.156,3742.98,3742.98,3742.98
2014-11-10,4172.156,4172.156,3742.98,3742.98,3742.98
2014-11-11,4172.156,4172.156,3742.98,3742.98,3742.98
2014-11-12,4172.156,4172.156,3742.98,3742.98,3742.98
2014-11-13,4172.156,4172.156,3742.98,3742.98,3742.98
2014-11-14,4172.156,4172.156,3742.98,3742.98,3742.98
2014-11-17,4172.156,4172.156,3742.98,3742.98,3742.98
2014-11-18,4172.156,4172.156,3742.98,3742.98,3742.98
2014-11-19,4172.156,4172.156,3742.98,3742.98,3742.98
2014-11-20,4172.156,4172.156,3742.98,3742.98,3742.98
2014-11-21,4172.156,4172.156,3742.98,3742.98,3742.98
2014-11-24,4172.156,4172.156,3742.98,3742.98,3742.98
2014-11-25,4172.156,4172.156,3742.98,3742.98,3742.98
2014-11-26,4172.156,4172.156,3742.98,3742.98,3742.98
2014-11-28,4172.156,4172.156,3742.98,3742.98,3742.98
2014-12-01,3827.075,3827.075,3232.798,3232.798,3232.798
2014-12-02,3827.075,3827.075,3232.798,3232.798,3232.798
2014-12-03,3827.075,3827.075,3232.798,3232.798,3232.798
2014-12-04,3827.075,3827.075,3232.798,3232.798,3232.798
2014-12-05,3827.075,3827.075,3232.798,3232.798,3232.798
2014-12-08,3827.075,3827.075,3232.798,3232.798,3232.798
2014-12-09,3827.075,3827.075,3232.798,3232.798,3232.798
2014-12-10,3827.075,3827.075,3232.798,3232.798,3232.798
2014-12-11,3827.075,3827.075,3232.798,3232.798,3232.798
2014-12-12,3827.075,3827.075,3232.798,3232.798,3232.798
2014-12-15,3827.075,3827.075,3232.798,3232.798,3232.798
2014-12-16,3827.075,3827.075,3232.798,3232.798,3232.798
2014-12-17,3827.075,3827.075,3232.798,3232.798,3232.798
2014-12-18,3827.075,3827.075,3232.798,3232.798,3232.798
2014-12-19,3827.075,3827.075,3232.798,3232.798,3232.798
2014-12-22,3827.075,3827.075,3232.798,3232.798,3232.798
2014-12-23,3827.075,3827.075,3232.798,3232.798,3232.798
2014-12-24,3827.075,3827.075,3232.798,3232.798,3232.798
2014-12-26,3827.075,3827.075,3232.798,3232.798,3232.798
2014-12-29,3827.075,3827.075,3232.798,3232.798,3232.798
2014-12-30,3827.075,3827.075,3232.798,3232.798,3232.798
2014-12-31,3827.075,3827.075,3232.798,3232.798,3232.798
2015-01-02,3232.798,3232.798,2878.385,2990.452,2990.452
2015-01-05,3232.798,3232.798,2878.385,2990.452,2990.452
2015-01-06,3232.798,3232.798,2878.385,2990.452,2990.452
2015-01-07,3232.798,3232.798,2878.385,2990.452,2990.452
2015-01-08,3232.798,3232.798,2878.385,2990.452,2990.452
2015-01-09,3232.798,3232.798,2878.385,2990.452,2990.452
2015-01-12,3232.798,3232.798,2878.385,2990.452,2990.452
2015-01-13,3232.798,3232.798,2878.385,2990.452,2990.452
2015-01-14,3232.798,3232.798,2878.385,2990.452,2990.452
2015-01-15,3232.798,3232.798,2878.385,2990.452,2990.452
2015-01-16,3232.798,3232.798,2878.385,2990.452,2990.452
2015-01-20,3232.798,3232.798,2878.385,2990.452,2990.452
2015-01-21,3232.798,3232.798,2878.385,2990.452,2990.452
2015-01-22,3232.798,3232.798,2878.385,2990.452,2990.452
2015-01-23,3232.798,3232.798,2878.385,2990.452,2990.452
2015-01-26,3232.798,3232.798,2878.385,2990.452,2990.452
2015-01-27,3232.798,3232.798,2878.385,2990.452,2990.452
2015-01-28,3232.798,3232.798,2878.385,2990.452,2990.452
2015-01-29,3232.798,3232.798,2878.385,2990.452,2990.452
2015-01-30,3232.798,3232.798,2878.385,2990.452,2990.452
2015-02-02,3041.532,3221.644,3038.18,3183.792,3183.792
2015-02-03,3041.532,3221.644,3038.18,3183.792,3183.792
2015-02-04,3041.532,3221.644,3038.18,3183.792,3183.792
2015-02-05,3041.532,3221.644,3038.18,3183.792,3183.792
2015-02-06,3041.532,3221.644,3038.18,3183.792,3183.792
2015-02-09,3041.532,3221.644,3038.18,3183.792,3183.792
2015-02-10,3041.532,3221.644,3038.18,3183.792,3183.792
2015-02-11,3041.532,3221.644,3038.18,3183.792,3183.792
2015-02-12,3041.532,3221.644,3038.18,3183.792,3183.792
2015-02-13,3041.532,3221.644,3038.18,3183.792,3183.792
2015-02-17,3041.532,3221.644,3038.18,3183.792,3183.792
2015-02-18,3041.532,3221.644,3038.18,3183.792,3183.792
2015-02-19,3041.532,3221.644,3038.18,3183.792,3183.792
2015-02-20,3041.532,3221.644,3038.18,3183.792,3183.792
2015-02-23,3041.532,3221.644,3038.18,3183.792,3183.792
